conversation_id,sender,message,timestamp
en_208,bot,Have you eaten or drunk anything unusual today?,2025-05-25 09:48:16
en_209,user,I'm feeling sick,2025-07-15 21:22:55
en_209,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-06 05:43:23
en_210,user,I have a headache,2025-02-22 11:04:50
en_210,bot,How long have you had the headache?,2025-07-15 14:22:26
en_211,user,I'm feeling sick,2025-04-21 15:13:58
en_211,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-01 15:19:02
en_212,user,I have a headache,2025-03-19 20:07:12
en_212,bot,How long have you had the headache?,2025-03-26 10:25:04
en_213,user,I have a headache,2025-06-13 13:37:41
en_213,bot,How long have you had the headache?,2025-07-05 16:01:12
en_214,user,I feel dizzy,2025-05-26 11:03:24
en_214,bot,Have you eaten or drunk anything unusual today?,2025-03-18 17:16:08
en_215,user,I feel dizzy,2025-05-04 02:07:25
en_215,bot,Have you eaten or drunk anything unusual today?,2025-06-09 09:55:40
en_216,user,I have a headache,2025-05-22 11:12:56
en_216,bot,How long have you had the headache?,2025-03-24 09:23:19
en_217,user,I have a headache,2025-01-10 08:37:21
en_217,bot,How long have you had the headache?,2025-02-20 07:05:44
en_218,user,I have a headache,2025-02-16 04:19:42
en_218,bot,How long have you had the headache?,2025-02-07 02:49:39
en_219,user,What should I take for a cold?,2025-04-12 03:37:06
en_219,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-04-05 21:18:35
en_220,user,What should I take for a cold?,2025-02-23 05:16:20
en_220,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-24 23:35:02
en_221,user,What should I take for a cold?,2025-01-20 18:08:22
en_221,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-03-26 16:57:45
en_222,user,What should I take for a cold?,2025-04-14 10:52:04
en_222,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-07 21:33:15
en_223,user,I feel dizzy,2025-03-24 17:42:10
en_223,bot,Have you eaten or drunk anything unusual today?,2025-07-03 19:14:10
en_224,user,I have a headache,2025-02-21 08:50:41
en_224,bot,How long have you had the headache?,2025-04-17 01:24:09
en_225,user,I'm not sleeping well,2025-05-03 15:03:33
en_225,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-19 13:13:27
en_226,user,I'm feeling sick,2025-02-15 06:50:19
en_226,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-07-11 14:18:09
en_227,user,I'm not sleeping well,2025-05-05 02:21:17
en_227,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-05 00:42:40
en_228,user,I'm feeling sick,2025-01-17 05:06:39
en_228,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-23 05:04:04
en_229,user,I'm not sleeping well,2025-03-14 05:33:45
en_229,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-14 08:07:51
en_230,user,What should I take for a cold?,2025-03-09 15:07:55
en_230,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-16 04:54:41
en_231,user,I feel dizzy,2025-06-27 10:03:23
en_231,bot,Have you eaten or drunk anything unusual today?,2025-04-17 05:49:57
en_232,user,What should I take for a cold?,2025-05-17 14:17:35
en_232,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-22 11:54:50
en_233,user,I'm not sleeping well,2025-07-16 05:31:08
en_233,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-02-12 10:23:45
en_234,user,What should I take for a cold?,2025-02-09 19:42:18
en_234,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-29 22:15:26
en_235,user,What should I take for a cold?,2025-01-31 01:56:35
en_235,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-06-15 06:08:54
en_236,user,I'm not sleeping well,2025-06-17 14:30:19
en_236,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-03-29 09:48:39
en_237,user,I have a headache,2025-07-09 14:09:16
en_237,bot,How long have you had the headache?,2025-06-01 02:55:43
en_238,user,I have a headache,2025-01-14 10:12:39
en_238,bot,How long have you had the headache?,2025-02-08 13:37:28
en_239,user,I'm feeling sick,2025-07-18 00:15:53
en_239,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-04-13 12:43:27
en_240,user,I feel dizzy,2025-06-03 18:22:31
en_240,bot,Have you eaten or drunk anything unusual today?,2025-02-01 13:04:18
en_241,user,I'm feeling sick,2025-02-27 11:57:50
en_241,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-01-24 18:37:57
en_242,user,I feel dizzy,2025-05-20 11:07:02
en_242,bot,Have you eaten or drunk anything unusual today?,2025-06-11 21:12:05
en_243,user,What should I take for a cold?,2025-04-22 03:09:26
en_243,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-04-14 09:12:48
en_244,user,I'm feeling sick,2025-01-29 04:34:54
en_244,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-14 13:31:35
en_245,user,I'm not sleeping well,2025-03-17 02:27:14
en_245,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-05 05:49:55
en_246,user,I have a headache,2025-05-14 11:54:27
en_246,bot,How long have you had the headache?,2025-01-31 05:40:10
en_247,user,I feel dizzy,2025-02-14 02:04:28
en_247,bot,Have you eaten or drunk anything unusual today?,2025-01-20 16:03:00
en_248,user,I'm feeling sick,2025-05-22 09:38:43
en_248,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-01-28 11:32:21
en_249,user,I feel dizzy,2025-06-12 09:45:01
en_249,bot,Have you eaten or drunk anything unusual today?,2025-02-02 23:18:20
en_250,user,I'm not sleeping well,2025-03-13 11:30:16
en_250,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-01-17 14:16:52
en_251,user,What should I take for a cold?,2025-01-29 08:38:15
en_251,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-07-14 12:08:47
en_252,user,I'm feeling sick,2025-03-31 11:34:31
en_252,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-02-04 14:56:05
en_253,user,I feel dizzy,2025-05-13 08:51:48
en_253,bot,Have you eaten or drunk anything unusual today?,2025-02-01 17:34:43
en_254,user,I feel dizzy,2025-04-17 06:58:56
en_254,bot,Have you eaten or drunk anything unusual today?,2025-01-07 15:49:09
en_255,user,I feel dizzy,2025-06-29 22:36:54
en_255,bot,Have you eaten or drunk anything unusual today?,2025-01-06 00:33:33
en_256,user,What should I take for a cold?,2025-02-03 02:33:08
en_256,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-19 05:48:53
en_257,user,I'm not sleeping well,2025-02-15 06:20:07
en_257,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-03-26 18:22:16
en_258,user,What should I take for a cold?,2025-05-24 10:23:19
en_258,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-03-25 06:32:50
en_259,user,I'm not sleeping well,2025-05-08 22:12:32
en_259,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-31 21:21:49
en_260,user,I have a headache,2025-05-16 19:17:24
en_260,bot,How long have you had the headache?,2025-05-06 06:48:30
en_261,user,What should I take for a cold?,2025-07-08 12:59:54
en_261,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-04-13 17:13:02
en_262,user,I'm not sleeping well,2025-02-06 11:06:25
en_262,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-06 21:42:19
en_263,user,I'm not sleeping well,2025-05-21 12:55:56
en_263,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-07 05:35:43
en_264,user,I feel dizzy,2025-04-12 16:08:31
en_264,bot,Have you eaten or drunk anything unusual today?,2025-01-04 11:37:20
en_265,user,I'm feeling sick,2025-05-20 02:53:35
en_265,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-20 10:17:24
en_266,user,What should I take for a cold?,2025-02-01 13:55:48
en_266,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-12 20:12:29
en_267,user,I feel dizzy,2025-05-15 13:05:59
en_267,bot,Have you eaten or drunk anything unusual today?,2025-05-25 13:03:19
en_268,user,I'm feeling sick,2025-04-21 06:02:43
en_268,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-24 01:42:41
en_269,user,I'm not sleeping well,2025-02-27 20:32:01
en_269,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-23 21:25:43
en_270,user,I feel dizzy,2025-06-07 23:02:42
en_270,bot,Have you eaten or drunk anything unusual today?,2025-03-31 19:16:04
en_271,user,What should I take for a cold?,2025-01-09 18:19:53
en_271,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-06 22:45:45
en_272,user,I'm not sleeping well,2025-04-08 20:38:09
en_272,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-08 19:32:11
en_273,user,I feel dizzy,2025-07-15 15:38:08
en_273,bot,Have you eaten or drunk anything unusual today?,2025-06-16 18:29:12
en_274,user,I'm feeling sick,2025-04-19 06:18:03
en_274,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-24 12:41:13
en_275,user,I'm feeling sick,2025-06-03 06:10:14
en_275,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-03 14:33:16
en_276,user,I feel dizzy,2025-05-25 03:13:31
en_276,bot,Have you eaten or drunk anything unusual today?,2025-07-12 07:54:26
en_277,user,I feel dizzy,2025-05-06 21:11:23
en_277,bot,Have you eaten or drunk anything unusual today?,2025-03-19 23:21:46
en_278,user,I'm not sleeping well,2025-04-08 01:07:43
en_278,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-22 06:59:13
en_279,user,I have a headache,2025-03-28 02:14:15
en_279,bot,How long have you had the headache?,2025-02-26 10:20:59
en_280,user,What should I take for a cold?,2025-04-29 20:59:00
en_280,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-07-15 23:31:15
en_281,user,I feel dizzy,2025-02-27 16:10:39
en_281,bot,Have you eaten or drunk anything unusual today?,2025-01-03 13:55:50
en_282,user,I'm feeling sick,2025-01-28 07:32:50
en_282,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-07-15 14:16:02
en_283,user,What should I take for a cold?,2025-06-27 01:08:33
en_283,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-03-11 17:59:31
en_284,user,I'm not sleeping well,2025-04-17 10:25:57
en_284,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-08 04:29:56
en_285,user,I'm not sleeping well,2025-06-24 06:45:39
en_285,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-02-28 15:47:17
en_286,user,I'm feeling sick,2025-02-02 08:31:05
en_286,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-02-17 17:00:28
en_287,user,I'm feeling sick,2025-04-01 18:23:06
en_287,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-05 20:14:02
en_288,user,What should I take for a cold?,2025-04-02 08:58:48
en_288,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-15 08:02:31
en_289,user,I'm feeling sick,2025-05-20 20:09:12
en_289,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-04-09 20:06:48
en_290,user,I'm feeling sick,2025-02-21 11:37:49
en_290,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-01-31 10:09:07
en_291,user,I'm feeling sick,2025-04-10 04:23:40
en_291,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-04-04 14:14:22
en_292,user,I'm feeling sick,2025-07-05 10:03:14
en_292,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-29 20:15:05
en_293,user,What should I take for a cold?,2025-07-08 08:42:23
en_293,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-04 18:50:07
en_294,user,I'm not sleeping well,2025-01-20 03:32:11
en_294,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-07-02 01:32:46
en_295,user,I'm not sleeping well,2025-01-14 07:44:02
en_295,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-12 01:10:03
en_296,user,I'm feeling sick,2025-07-02 02:17:45
en_296,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-04-25 16:46:46
en_297,user,I feel dizzy,2025-01-31 11:29:33
en_297,bot,Have you eaten or drunk anything unusual today?,2025-02-17 21:15:59
en_298,user,I feel dizzy,2025-04-18 12:07:28
en_298,bot,Have you eaten or drunk anything unusual today?,2025-05-12 18:27:31
en_299,user,I have a headache,2025-03-14 01:48:44
en_299,bot,How long have you had the headache?,2025-03-19 22:28:05
en_300,user,I'm feeling sick,2025-01-24 03:19:18
en_300,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-01-11 15:24:59
en_301,user,I'm feeling sick,2025-02-05 14:48:42
en_301,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-16 00:12:37
en_302,user,I have a headache,2025-05-28 23:28:47
en_302,bot,How long have you had the headache?,2025-01-04 01:24:44
en_303,user,I'm feeling sick,2025-06-11 02:49:34
en_303,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-15 10:39:37
en_304,user,What should I take for a cold?,2025-04-20 16:33:08
en_304,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-07-10 14:35:15
en_305,user,I have a headache,2025-06-10 09:16:16
en_305,bot,How long have you had the headache?,2025-06-17 20:10:49
en_306,user,I feel dizzy,2025-05-07 11:49:56
en_306,bot,Have you eaten or drunk anything unusual today?,2025-01-09 19:49:04
en_307,user,I'm not sleeping well,2025-05-30 12:05:44
en_307,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-01 20:32:55
en_308,user,I have a headache,2025-01-10 10:27:28
en_308,bot,How long have you had the headache?,2025-05-23 23:15:02
en_309,user,I'm not sleeping well,2025-04-20 04:52:16
en_309,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-08 14:22:35
en_310,user,I'm feeling sick,2025-06-11 06:26:35
en_310,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-02-12 12:27:33
en_311,user,I feel dizzy,2025-07-05 05:12:56
en_311,bot,Have you eaten or drunk anything unusual today?,2025-05-28 09:42:41
en_312,user,I'm not sleeping well,2025-01-08 20:11:46
en_312,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-03-19 00:24:23
en_313,user,I'm feeling sick,2025-02-15 16:42:47
en_313,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-01-18 13:39:28
en_314,user,What should I take for a cold?,2025-05-23 12:24:47
en_314,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-02 16:47:12
en_315,user,I'm not sleeping well,2025-01-19 04:31:50
en_315,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-04-25 11:11:10
en_316,user,I feel dizzy,2025-03-11 01:26:54
en_316,bot,Have you eaten or drunk anything unusual today?,2025-01-05 08:30:58
en_317,user,I have a headache,2025-03-04 01:39:57
en_317,bot,How long have you had the headache?,2025-01-25 05:33:03
en_318,user,I have a headache,2025-04-27 12:45:29
en_318,bot,How long have you had the headache?,2025-05-21 14:41:29
en_319,user,I'm feeling sick,2025-06-26 15:05:01
en_319,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-01-26 23:10:39
en_320,user,I'm feeling sick,2025-03-19 00:30:03
en_320,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-10 01:48:37
en_321,user,I'm not sleeping well,2025-07-13 16:11:51
en_321,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-04-16 10:39:10
en_322,user,What should I take for a cold?,2025-06-21 08:18:28
en_322,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-07-03 09:21:39
en_323,user,What should I take for a cold?,2025-06-05 19:07:56
en_323,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-03 04:38:50
en_324,user,What should I take for a cold?,2025-05-10 16:35:40
en_324,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-03-09 03:54:14
en_325,user,I have a headache,2025-01-22 01:59:25
en_325,bot,How long have you had the headache?,2025-05-26 02:13:09
en_326,user,I feel dizzy,2025-03-09 09:51:08
en_326,bot,Have you eaten or drunk anything unusual today?,2025-05-09 23:20:21
en_327,user,I have a headache,2025-07-02 20:07:46
en_327,bot,How long have you had the headache?,2025-06-08 12:11:58
en_328,user,I'm feeling sick,2025-04-12 17:22:06
en_328,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-12 03:08:17
en_329,user,I feel dizzy,2025-07-02 05:17:08
en_329,bot,Have you eaten or drunk anything unusual today?,2025-05-21 08:14:55
en_330,user,What should I take for a cold?,2025-01-22 07:38:09
en_330,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-06-23 00:15:38
en_331,user,I'm feeling sick,2025-02-27 17:44:20
en_331,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-14 15:18:00
en_332,user,I have a headache,2025-05-17 20:43:39
en_332,bot,How long have you had the headache?,2025-04-27 02:50:30
en_333,user,I'm not sleeping well,2025-01-04 15:54:16
en_333,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-02-14 14:34:03
en_334,user,I feel dizzy,2025-07-10 15:31:23
en_334,bot,Have you eaten or drunk anything unusual today?,2025-02-16 18:35:35
en_335,user,I have a headache,2025-05-13 06:12:38
en_335,bot,How long have you had the headache?,2025-01-17 15:36:25
